source,is_actual_sale,listing_type,price,area_sqm,property_type,bedrooms,bathrooms,floor,total_floors,year_built,district,municipality,latitude,longitude,distance_to_sea_km,distance_to_center_km,has_parking,has_sea_view,has_pool,has_garden,has_title_deed,is_tourist_area,sale_date,property_age,price_per_sqm,area_median_price_sqm
synthetic,True,resale,134000,87,apartment,1.0,1.0,3.0,3.0,2015.0,lemesos,Zakaki,34.685141,33.017277,3.304,2.682,True,False,False,False,True,False,2025-12-02,10,1540.2298850574712,1611
synthetic,True,resale,1061000,453,villa,6.0,4.0,,2.0,2025.0,lemesos,Kato Polemidia,34.69161,33.001583,4.619,4.226,True,False,True,True,True,False,2024-09-20,0,2342.1633554083887,1493
synthetic,True,resale,113000,67,apartment,2.0,2.0,1.0,2.0,2008.0,larnaka,Drosia,34.934016,33.630111,2.589,1.383,True,False,False,False,True,False,2025-02-25,17,1686.5671641791046,1832
synthetic,True,resale,93000,85,apartment,3.0,2.0,6.0,8.0,2021.0,lemesos,Ypsonas,34.701363,33.002084,5.722,4.573,True,False,False,False,False,False,2025-04-16,4,1094.1176470588234,1306
synthetic,True,resale,144000,116,apartment,3.0,1.0,2.0,5.0,2021.0,larnaka,Aradippou,34.94783,33.601063,5.619,3.434,True,False,False,False,False,False,2024-08-19,4,1241.3793103448277,1333
synthetic,True,new_build,255000,83,apartment,3.0,1.0,3.0,3.0,2016.0,pafos,Kato Paphos,34.762486,32.409069,0.698,1.995,True,False,False,False,True,True,2025-02-16,9,3072.289156626506,2730
synthetic,True,resale,175000,85,apartment,3.0,2.0,6.0,7.0,2017.0,lefkosia,Nicosia Old Town,35.182646,33.372052,56.278,0.988,True,False,False,False,True,False,2024-10-15,8,2058.823529411765,1660
synthetic,True,resale,621000,205,villa,6.0,4.0,,2.0,2005.0,lemesos,Pyrgos,34.717841,33.095505,8.375,5.981,True,False,True,True,False,True,2025-06-24,20,3029.268292682927,2440
synthetic,True,resale,97000,66,apartment,3.0,2.0,4.0,6.0,2014.0,lefkosia,Engomi,35.175082,33.355338,63.703,2.715,True,False,False,False,False,False,2025-03-24,11,1469.6969696969697,2024
synthetic,True,resale,128000,45,apartment,2.0,2.0,1.0,3.0,2015.0,lemesos,Germasogeia,34.703219,33.08615,6.609,4.315,True,False,False,False,True,False,2026-01-10,10,2844.4444444444443,2929
synthetic,True,new_build,586000,296,house,3.0,3.0,,2.0,2016.0,lemesos,Episkopi,34.664966,32.908807,12.276,12.729,True,False,False,False,True,False,2025-03-27,9,1979.7297297297298,1536
synthetic,True,resale,89000,81,apartment,4.0,1.0,2.0,3.0,2020.0,lemesos,Kato Polemidia,34.689447,33.016288,3.731,2.866,True,False,False,False,True,False,2026-01-31,5,1098.7654320987654,1493
synthetic,True,resale,150000,94,apartment,2.0,2.0,7.0,10.0,2008.0,lefkosia,Engomi,35.173639,33.339925,51.085,4.074,True,False,False,False,False,False,2024-05-12,17,1595.7446808510638,2024
synthetic,True,new_build,464000,217,house,3.0,3.0,,2.0,2023.0,lemesos,Agía Zóni,34.67769,33.044717,1.893,0.535,True,False,False,True,True,False,2025-06-06,2,2138.2488479262674,2652
synthetic,True,resale,169000,122,house,3.0,3.0,,1.0,2022.0,lemesos,Zakaki,34.683176,33.033113,2.541,1.219,False,False,False,True,False,False,2025-05-11,3,1385.2459016393443,1611
synthetic,True,resale,242000,109,apartment,3.0,2.0,3.0,3.0,2020.0,lemesos,Potamos Germasogeias,34.699277,33.056396,4.698,2.097,True,False,False,False,True,False,2025-06-06,5,2220.183486238532,2204
synthetic,True,resale,205000,98,house,3.0,2.0,,2.0,2016.0,lemesos,Agía Zóni,34.673066,33.04277,1.502,1.079,True,False,False,False,False,False,2025-03-09,9,2091.8367346938776,2652
synthetic,True,resale,219000,122,house,5.0,2.0,,2.0,2015.0,lemesos,Polemidia,34.694365,33.016618,4.178,3.036,False,False,True,True,True,False,2025-08-18,10,1795.0819672131147,1661
synthetic,True,resale,1692000,460,villa,4.0,4.0,,2.0,2019.0,lemesos,Agios Tychonas,34.707225,33.09409,7.369,5.166,True,False,True,True,True,True,2025-04-26,6,3678.2608695652175,3788
synthetic,True,resale,181000,131,house,3.0,3.0,,2.0,2009.0,lemesos,Kato Polemidia,34.692528,33.003474,4.964,4.086,True,False,False,False,True,False,2025-12-05,16,1381.679389312977,1493
synthetic,True,resale,533000,223,house,5.0,2.0,,2.0,2024.0,lefkosia,Engomi,35.168666,33.35059,51.118,3.443,True,False,False,False,True,False,2025-10-10,1,2390.134529147982,2024
synthetic,True,resale,111000,72,apartment,1.0,1.0,7.0,8.0,1996.0,lefkosia,Strovolos,35.14714,33.360136,61.931,4.727,True,False,False,False,False,False,2024-05-20,29,1541.6666666666667,1771
synthetic,True,resale,79000,60,apartment,2.0,2.0,8.0,9.0,1986.0,lefkosia,Strovolos,35.131086,33.350716,54.59,6.707,True,False,False,False,True,False,2025-09-16,39,1316.6666666666667,1771
synthetic,True,new_build,282000,126,apartment,4.0,2.0,4.0,7.0,2014.0,lefkosia,Strovolos,35.133869,33.353638,55.073,6.315,True,False,False,False,True,False,2025-12-14,11,2238.095238095238,1771
synthetic,True,resale,531000,270,house,4.0,2.0,,1.0,1987.0,lefkosia,Strovolos,35.134045,33.343147,58.011,6.748,False,False,True,False,True,False,2025-02-28,38,1966.6666666666667,1771
synthetic,True,resale,229000,130,house,3.0,3.0,,1.0,2018.0,lefkosia,Strovolos,35.144937,33.360697,66.405,4.93,True,False,False,False,True,False,2024-05-29,7,1761.5384615384614,1771
synthetic,True,resale,128000,108,apartment,4.0,2.0,4.0,5.0,2009.0,lemesos,Ypsonas,34.711054,32.991372,7.41,5.961,True,False,False,False,True,False,2025-07-25,16,1185.1851851851852,1306
synthetic,True,resale,187000,161,house,4.0,2.0,,2.0,2020.0,larnaka,Aradippou,34.950413,33.608982,4.993,3.326,True,False,False,True,False,False,2025-04-29,5,1161.4906832298136,1333
synthetic,True,resale,277000,70,apartment,2.0,1.0,5.0,6.0,2021.0,lemesos,Mouttagiaka,34.710303,33.087886,7.3,4.907,True,False,False,False,False,True,2024-12-07,4,3957.1428571428573,3193
synthetic,True,resale,1831000,410,villa,4.0,4.0,,1.0,2024.0,lemesos,Germasogeia,34.71762,33.079363,7.329,4.95,True,True,True,True,False,False,2025-07-23,1,4465.8536585365855,2929
synthetic,True,resale,429000,156,apartment,3.0,2.0,6.0,9.0,1996.0,lemesos,Germasogeia,34.719171,33.073577,7.373,4.794,True,False,False,False,True,False,2025-11-12,29,2750.0,2929
synthetic,True,resale,239000,121,apartment,2.0,1.0,7.0,7.0,1983.0,lemesos,Agía Zóni,34.673748,33.053186,1.779,1.135,True,False,False,False,True,False,2025-12-11,42,1975.206611570248,2652
synthetic,True,resale,327000,151,house,3.0,3.0,,2.0,2016.0,lemesos,Potamos Germasogeias,34.703653,33.067997,5.528,3.088,False,False,True,True,False,False,2025-04-28,9,2165.562913907285,2204
synthetic,True,resale,612000,196,apartment,2.0,1.0,1.0,2.0,2017.0,lemesos,Germasogeia,34.705349,33.081116,6.261,4.08,True,False,False,False,True,False,2025-03-04,8,3122.4489795918366,2929
synthetic,True,new_build,389000,104,apartment,2.0,1.0,3.0,4.0,2017.0,lemesos,Mouttagiaka,34.714272,33.071686,6.68,4.241,True,False,True,False,True,True,2024-08-11,8,3740.3846153846152,3193
synthetic,True,resale,434000,241,villa,4.0,3.0,,2.0,2013.0,lemesos,Zakaki,34.686525,33.027796,2.726,1.765,True,False,True,True,True,False,2024-09-30,12,1800.8298755186722,1611
synthetic,True,resale,360000,181,house,3.0,2.0,,2.0,2023.0,lemesos,Mesa Geitonia,34.685921,33.043265,2.693,0.494,True,False,False,True,True,False,2024-07-21,2,1988.9502762430939,1927
synthetic,True,resale,211000,146,apartment,3.0,1.0,2.0,3.0,1999.0,lemesos,Zakaki,34.68481,33.018043,3.454,2.608,True,False,True,False,True,False,2025-07-16,26,1445.2054794520548,1611
synthetic,True,new_build,308000,179,apartment,2.0,1.0,4.0,7.0,1988.0,lefkosia,Engomi,35.171267,33.356514,66.345,2.834,True,False,False,False,True,False,2025-12-10,37,1720.6703910614526,2024
synthetic,True,resale,225000,105,apartment,1.0,1.0,2.0,5.0,1972.0,lemesos,Potamos Germasogeias,34.708313,33.072273,5.877,3.737,True,True,False,False,True,False,2024-07-13,53,2142.8571428571427,2204
synthetic,True,resale,152000,90,apartment,1.0,1.0,6.0,7.0,1978.0,lemesos,Mesa Geitonia,34.688045,33.042148,2.951,0.748,True,False,False,False,True,False,2024-09-24,47,1688.888888888889,1927
synthetic,True,resale,233000,194,apartment,3.0,1.0,6.0,7.0,1984.0,lemesos,Kato Polemidia,34.697291,33.01354,4.601,3.436,False,False,False,False,True,False,2025-05-20,41,1201.0309278350514,1493
synthetic,True,new_build,185000,134,apartment,3.0,2.0,1.0,3.0,2018.0,lemesos,Kato Polemidia,34.697528,33.003244,5.452,4.294,False,False,False,False,True,False,2025-02-13,7,1380.597014925373,1493
synthetic,True,resale,57000,47,apartment,1.0,1.0,7.0,8.0,2017.0,larnaka,Aradippou,34.949254,33.595871,6.189,3.852,False,False,False,False,True,False,2024-04-25,8,1212.7659574468084,1333
synthetic,True,resale,193000,128,apartment,4.0,2.0,6.0,9.0,2010.0,lefkosia,Nicosia Old Town,35.172706,33.368834,56.75,1.885,True,False,False,False,True,False,2026-03-10,15,1507.8125,1660
synthetic,True,resale,130000,65,apartment,1.0,1.0,6.0,7.0,2007.0,pafos,Chloraka,34.794888,32.407546,4.397,2.633,True,False,True,False,False,False,2024-05-08,18,2000.0,1903
synthetic,True,resale,153000,93,apartment,3.0,2.0,7.0,7.0,2000.0,lefkosia,Lakatamia,35.132845,33.310934,66.167,8.746,True,False,False,False,True,False,2024-11-16,25,1645.1612903225807,1517
synthetic,True,resale,284000,126,house,4.0,3.0,,1.0,2019.0,lefkosia,Engomi,35.184955,33.359363,65.057,2.086,True,False,False,True,True,False,2024-09-06,6,2253.968253968254,2024
synthetic,True,resale,233000,241,house,5.0,2.0,,1.0,1997.0,lemesos,Ypsonas,34.703694,32.991433,6.772,5.56,True,False,False,True,False,False,2025-08-18,28,966.804979253112,1306
synthetic,True,resale,199000,99,house,3.0,2.0,,1.0,2019.0,lemesos,Mesa Geitonia,34.692791,33.042247,4.112,1.227,True,False,False,True,False,False,2025-07-27,6,2010.1010101010102,1927
synthetic,True,new_build,278000,131,house,3.0,3.0,,2.0,1989.0,lemesos,Germasogeia,34.712359,33.066327,6.164,3.807,False,False,False,False,True,False,2024-08-11,36,2122.1374045801526,2929
synthetic,True,resale,866000,192,apartment,3.0,1.0,6.0,8.0,2005.0,lemesos,Agios Tychonas,34.70916,33.10779,8.414,6.358,False,False,False,False,True,True,2024-09-23,20,4510.416666666667,3788
synthetic,True,resale,374000,159,apartment,2.0,1.0,7.0,9.0,2006.0,pafos,Kato Paphos,34.760286,32.41102,0.595,2.071,True,True,False,False,True,True,2025-11-17,19,2352.2012578616354,2730
synthetic,True,resale,202000,99,apartment,3.0,2.0,7.0,9.0,2024.0,lefkosia,Strovolos,35.131695,33.350791,64.389,6.643,False,False,False,False,True,False,2025-07-15,1,2040.4040404040404,1771
synthetic,True,resale,442000,217,house,5.0,3.0,,2.0,2012.0,lefkosia,Strovolos,35.135773,33.338626,51.59,6.816,True,False,False,True,True,False,2025-09-17,13,2036.8663594470047,1771
synthetic,True,resale,196000,426,land,,,,,,lemesos,Episkopi,34.673007,32.914698,11.45,12.087,False,False,False,False,False,False,2026-03-06,20,460.09389671361504,1536
synthetic,True,resale,841000,551,villa,3.0,3.0,,2.0,2005.0,lemesos,Kato Polemidia,34.685636,33.024896,2.925,2.001,True,False,True,True,False,False,2025-12-20,20,1526.3157894736842,1493
synthetic,True,resale,1195000,679,villa,6.0,3.0,,1.0,2018.0,lemesos,Ypsonas,34.708196,32.997861,6.58,5.29,True,False,True,True,True,False,2024-09-28,7,1759.941089837997,1306
synthetic,True,new_build,512000,199,villa,3.0,4.0,,1.0,2025.0,lemesos,Polemidia,34.698482,33.021488,4.525,2.903,True,False,False,True,False,False,2024-11-25,0,2572.8643216080404,1661
synthetic,True,resale,74000,62,apartment,2.0,1.0,6.0,6.0,1977.0,lemesos,Ypsonas,34.706152,32.991588,6.656,5.67,True,False,True,False,True,False,2024-09-05,48,1193.5483870967741,1306
synthetic,True,resale,121000,54,apartment,3.0,1.0,5.0,8.0,2018.0,lefkosia,Engomi,35.177842,33.358493,51.863,2.329,True,False,True,False,True,False,2024-05-09,7,2240.740740740741,2024
synthetic,True,resale,168000,126,house,4.0,3.0,,2.0,1996.0,lefkosia,Lakatamia,35.128541,33.331195,55.193,7.864,True,False,False,True,False,False,2025-02-15,29,1333.3333333333333,1517
synthetic,True,new_build,721000,268,villa,4.0,4.0,,2.0,2006.0,lemesos,Mesa Geitonia,34.683185,33.052812,2.125,0.595,True,False,True,True,False,False,2025-05-06,19,2690.2985074626868,1927
synthetic,True,resale,472000,251,villa,5.0,3.0,,2.0,2025.0,lemesos,Polemidia,34.69084,33.018027,3.698,2.763,True,False,True,True,False,False,2025-05-27,0,1880.4780876494024,1661
synthetic,True,new_build,118000,71,apartment,1.0,1.0,4.0,4.0,1975.0,lefkosia,Engomi,35.18291,33.346175,66.589,3.297,True,False,False,False,True,False,2024-11-02,50,1661.9718309859154,2024
synthetic,True,resale,484000,205,house,5.0,2.0,,1.0,2020.0,lefkosia,Engomi,35.175809,33.353701,60.447,2.818,True,False,True,False,False,False,2025-07-09,5,2360.9756097560976,2024
synthetic,True,resale,332000,112,apartment,2.0,2.0,4.0,5.0,2016.0,lemesos,Germasogeia,34.712459,33.077852,6.487,4.417,True,False,True,False,True,False,2024-08-12,9,2964.285714285714,2929
synthetic,True,resale,304000,138,house,5.0,3.0,,2.0,2018.0,larnaka,Drosia,34.926688,33.627112,2.131,0.546,True,True,False,True,True,False,2024-06-02,7,2202.8985507246375,1832
synthetic,True,resale,207000,76,apartment,2.0,2.0,3.0,3.0,2018.0,lemesos,Pyrgos,34.717313,33.096307,8.289,5.998,True,True,False,False,True,True,2024-12-07,7,2723.684210526316,2440
synthetic,True,resale,1089000,494,villa,5.0,4.0,,2.0,2015.0,lemesos,Mesa Geitonia,34.688865,33.055686,3.192,1.12,True,False,True,True,False,False,2025-11-23,10,2204.453441295547,1927
synthetic,True,resale,224000,168,house,3.0,3.0,,1.0,2015.0,larnaka,Aradippou,34.940003,33.584402,5.995,4.024,True,False,False,False,False,False,2025-02-25,10,1333.3333333333333,1333
synthetic,True,resale,88000,68,apartment,2.0,2.0,6.0,9.0,2010.0,larnaka,Aradippou,34.953516,33.609037,5.858,3.644,True,False,False,False,True,False,2025-12-07,15,1294.1176470588234,1333
synthetic,True,resale,321000,147,apartment,3.0,2.0,3.0,6.0,2014.0,lemesos,Agía Zóni,34.681377,33.046274,2.84,0.103,True,True,False,False,True,False,2025-04-04,11,2183.673469387755,2652
synthetic,True,resale,163000,61,apartment,2.0,1.0,4.0,7.0,2017.0,lemesos,Agía Zóni,34.676792,33.047865,2.08,0.627,True,False,False,False,True,False,2024-12-20,8,2672.1311475409834,2652
synthetic,True,new_build,131000,64,apartment,3.0,1.0,1.0,3.0,2016.0,lefkosia,Strovolos,35.154444,33.345071,53.35,4.843,True,False,False,False,True,False,2025-10-18,9,2046.875,1771
synthetic,True,resale,445000,184,house,3.0,2.0,,1.0,2024.0,larnaka,Drosia,34.925547,33.623508,2.3,0.295,True,True,True,True,False,False,2025-10-25,1,2418.478260869565,1832
synthetic,True,new_build,301000,148,apartment,1.0,1.0,7.0,9.0,2018.0,lemesos,Kato Polemidia,34.699224,33.023061,4.659,2.845,False,False,False,False,True,False,2026-01-04,7,2033.7837837837837,1493
synthetic,True,resale,154000,102,apartment,3.0,1.0,6.0,6.0,2021.0,lemesos,Ypsonas,34.710129,32.994836,7.073,5.639,True,False,False,False,True,False,2024-08-14,4,1509.8039215686274,1306
synthetic,True,resale,227000,366,land,,,,,,lefkosia,Lakatamia,35.132762,33.327702,52.4,7.691,False,False,False,False,True,False,2025-07-05,20,620.2185792349727,1517
synthetic,True,resale,318000,189,house,3.0,2.0,,1.0,1985.0,lefkosia,Lakatamia,35.135402,33.316433,65.615,8.186,True,False,True,False,True,False,2025-01-17,40,1682.5396825396826,1517
synthetic,True,resale,114000,60,apartment,3.0,2.0,3.0,5.0,2015.0,lefkosia,Engomi,35.177713,33.343513,58.918,3.633,False,False,False,False,True,False,2024-10-08,10,1900.0,2024
synthetic,True,resale,329000,183,house,3.0,2.0,,1.0,2022.0,lemesos,Mesa Geitonia,34.691697,33.042424,2.928,1.106,True,False,False,False,True,False,2024-05-09,3,1797.8142076502731,1927
synthetic,True,resale,831000,292,house,3.0,3.0,,1.0,2014.0,lemesos,Agía Zóni,34.681559,33.040379,2.458,0.557,True,False,False,True,False,False,2024-05-20,11,2845.890410958904,2652
synthetic,True,resale,152000,91,house,3.0,2.0,,1.0,2021.0,larnaka,Drosia,34.923495,33.621441,2.241,0.182,True,True,False,True,False,False,2024-05-20,4,1670.3296703296703,1832
synthetic,True,resale,487000,140,house,4.0,3.0,,1.0,1995.0,lemesos,Agía Zóni,34.679097,33.043467,2.471,0.446,True,True,False,True,True,False,2026-04-07,30,3478.5714285714284,2652
synthetic,True,resale,250000,134,house,4.0,3.0,,2.0,1978.0,lemesos,Agía Zóni,34.68353,33.045076,2.779,0.183,True,True,False,False,False,False,2025-04-09,47,1865.6716417910447,2652
synthetic,True,resale,56000,51,apartment,3.0,2.0,8.0,9.0,2024.0,larnaka,Aradippou,34.946963,33.598794,5.551,3.486,True,False,False,False,True,False,2024-10-11,1,1098.0392156862745,1333
synthetic,True,resale,102000,78,apartment,3.0,2.0,4.0,4.0,2009.0,lemesos,Polemidia,34.691741,33.027377,3.665,2.032,False,False,False,False,True,False,2024-07-29,16,1307.6923076923076,1661
synthetic,True,resale,141000,53,apartment,3.0,1.0,5.0,6.0,2011.0,lemesos,Mesa Geitonia,34.690797,33.05264,3.669,1.104,True,False,True,False,True,False,2025-02-17,14,2660.377358490566,1927
synthetic,True,resale,657000,853,land,,,,,,larnaka,Drosia,34.928874,33.63674,2.061,1.394,False,False,False,False,True,False,2024-12-19,20,770.2227432590856,1832
synthetic,True,resale,80000,48,apartment,2.0,1.0,7.0,8.0,2005.0,lefkosia,Strovolos,35.139858,33.357433,63.933,5.566,True,False,True,False,True,False,2024-04-24,20,1666.6666666666667,1771
synthetic,True,resale,97000,65,apartment,2.0,2.0,4.0,4.0,2006.0,lemesos,Polemidia,34.696964,33.020835,4.565,2.85,True,False,False,False,False,False,2024-06-20,19,1492.3076923076924,1661
synthetic,True,resale,510000,261,house,5.0,2.0,,2.0,2023.0,lefkosia,Engomi,35.17148,33.359588,54.773,2.593,True,False,False,False,True,False,2024-10-17,2,1954.0229885057472,2024
synthetic,True,resale,60000,47,apartment,2.0,1.0,5.0,5.0,2003.0,lefkosia,Strovolos,35.145524,33.357198,68.907,5.007,True,False,True,False,False,False,2024-06-23,22,1276.595744680851,1771
synthetic,True,resale,504000,192,apartment,2.0,1.0,5.0,6.0,2000.0,lemesos,Agios Tychonas,34.71604,33.105048,8.434,6.544,True,False,False,False,False,True,2025-10-17,25,2625.0,3788
synthetic,True,resale,185000,92,house,4.0,3.0,,1.0,2005.0,larnaka,Drosia,34.922302,33.624758,1.922,0.149,True,False,True,True,True,False,2026-04-10,20,2010.8695652173913,1832
synthetic,True,resale,158000,99,apartment,3.0,2.0,1.0,2.0,1990.0,pafos,Chloraka,34.789003,32.407389,4.208,2.141,True,True,False,False,True,False,2025-09-26,35,1595.959595959596,1903
synthetic,True,resale,216000,102,apartment,3.0,1.0,6.0,9.0,2022.0,lemesos,Kato Polemidia,34.695073,33.002184,4.877,4.285,True,False,True,False,True,False,2025-01-16,3,2117.6470588235293,1493
synthetic,True,resale,403000,747,land,,,,,,lemesos,Polemidia,34.696357,33.027411,4.374,2.336,False,False,False,False,False,False,2025-07-09,20,539.4912985274431,1661
synthetic,True,resale,235000,193,house,4.0,2.0,,2.0,2012.0,lemesos,Ypsonas,34.711329,32.992739,7.267,5.872,True,False,False,True,False,False,2025-10-13,13,1217.6165803108809,1306
synthetic,True,resale,258000,120,apartment,3.0,2.0,2.0,4.0,2015.0,lemesos,Potamos Germasogeias,34.69679,33.060544,4.576,2.066,True,False,False,False,True,False,2025-02-09,10,2150.0,2204
synthetic,True,resale,93000,51,apartment,2.0,1.0,6.0,8.0,2018.0,lefkosia,Nicosia Old Town,35.174375,33.374057,51.537,1.456,True,False,False,False,True,False,2025-05-01,7,1823.5294117647059,1660
synthetic,True,new_build,136000,62,apartment,2.0,1.0,2.0,3.0,2012.0,pafos,Kato Paphos,34.762054,32.426295,1.848,1.508,True,True,False,False,False,True,2025-11-20,13,2193.548387096774,2730
synthetic,True,resale,406000,191,apartment,1.0,1.0,1.0,1.0,2023.0,lefkosia,Strovolos,35.154528,33.348195,65.26,4.642,True,False,False,False,True,False,2026-03-16,2,2125.6544502617803,1771
synthetic,True,resale,1781000,511,villa,5.0,2.0,,2.0,2018.0,lemesos,Pyrgos,34.724232,33.101957,9.241,6.894,True,False,True,True,False,True,2025-12-26,7,3485.3228962818002,2440
synthetic,True,resale,329000,145,apartment,1.0,1.0,8.0,10.0,2014.0,lemesos,Mesa Geitonia,34.683214,33.044551,2.889,0.197,True,True,False,False,True,False,2025-10-03,11,2268.9655172413795,1927
synthetic,True,resale,476000,306,villa,4.0,4.0,,1.0,2015.0,larnaka,Aradippou,34.954086,33.591023,6.929,4.548,False,False,True,True,False,False,2025-07-03,10,1555.5555555555557,1333
synthetic,True,resale,261000,285,house,5.0,3.0,,2.0,1991.0,lefkosia,Lakatamia,35.135126,33.330025,68.865,7.354,True,False,False,True,False,False,2025-05-15,34,915.7894736842105,1517
